doesn't_answer	0	1	2
will_help_them	0.5	0	2
thi_be_our	0.5	0	4
cooper_among_opec	0.5	0	4
should_help_it	0.5	0	2
be_list	0.5	0	4
if_you_can	0.5	0	2
be_flounder	0.5	0	2
suppos_to_reduc	0.5	0	4
would_achiev	0.5	0	4
have_proven	0.5	0	2
main_challeng	0.5	0	4
need_to_show	0.5	0	2
convinc_other_parti	0.5	0	2
be_at_larg	0.5	0	2
will_hurt	0.5	0	4
onli_reason	0.5	0	4
the_best_indic	0.5	0	2
yeah_yeah_yeah	0.5	0	2
a_life_for	0.5	0	2
come_at_a	0.5	0	2
would_achiev_the	0.5	0	4
to_project_the	0.5	0	2
anoth_import	0.5	0	2
you_bet	0.5	0	2
the_clear	0.5	0	4
welfar_reform	0.5	0	2
should_serv	0.5	0	2
to_counterbal	0.5	0	2
conclus_that	0.5	0	2
without_russia	0.5	0	4
believ_thei_be	0.5	0	2
the_veil	0.5	0	2
would_realiz	0.5	0	2
on_could	0.5	0	2
also_hold	0.5	0	2
which_be_unpreced	0.5	0	4
have_been_prompt	0.5	0	2
have_won_on	0.5	0	4
sharon_the_assassin	0.5	0	2
everyth_depend_on	0.5	0	2
convinc_other	0.5	0	2
that_the_attack	0.5	0	2
be_evid_of	0.5	0	4
hang_on	0.5	0	2
must_have_been	0.5	0	4
on_the_subject	0.5	0	2
must_be_ratifi	0.5	0	4
have_to_creat	0.5	0	2
wanna	0.5	0	2
it_industri	0.5	0	2
be_depriv_of	0.5	0	2
think_will_vote	0.5	0	2
becaus_that'	0.5	0	4
renew_hi	0.5	0	2
by_do	0.5	0	4
have_plan_to	0.5	0	4
the_failur	0.5	0	2
be_alreadi_pretti	0.5	0	4
attach_great_import	0.5	0	2
legally-elect	0.5	0	4
also_reflect	0.5	0	4
tore	0.5	0	2
can_launch	0.5	0	2
be_a_crime	0.5	0	2
certainli_the	0.5	0	2
if_we'r_not	0.5	0	2
will_have_won	0.5	0	4
constitut_--	0.5	0	2
there_be_veri	0.5	0	4
need_to_go	0.5	0	2
be_a_caus	0.5	0	4
if_australia	0.5	0	2
everyth_depend	0.5	0	2
there_be_alreadi	0.5	0	4
argu_that	0.5	0	22
will_find_themselv	0.5	0	2
can_put	0.5	0	2
made_such	0.5	0	2
either_you	0.5	0	4
the_inevit	0.5	0	2
thi_percept	0.5	0	2
would_love_to	0.5	0	2
predict_that_argentina	0.5	0	2
would_be_harm	0.5	0	2
in_do_so	0.5	0	2
should_be_permit	0.5	0	2
have_to_get	0.5	0	2
a_notabl	0.5	0	2
told_mr_antar'	0.5	0	2
there'_a_lot	0.5	0	2
it_be_high	0.5	0	2
believ_overal_taiwan	0.5	0	2
pretend_that	0.5	0	2
commit_on	0.5	0	4
what_be_clear	0.5	0	2
it'll	0.5	0	2
and_it'_not	0.5	0	2
be_plan_and	0.5	0	2
pre-elect_violenc	0.5	0	2
posit_control	0.5	0	2
you'v_got_to	0.5	0	2
believ_overal	0.5	0	2
be_accus_by	0.5	0	2
be_of_the	0.5	0	8
suspect_of_be	0.5	0	2
venezuela'_constitut_presid	0.5	0	2
if_we'r	0.5	0	2
have_clear	0.5	0	2
amount_to_such	0.5	0	2
the_time_have	0.5	0	2
have_have_time	0.5	0	2
would_love	0.5	0	2
be_blame	0.5	0	8
could_accept	0.5	0	2
the_entrepreneur	0.5	0	2
do_not_call	0.5	0	2
in_effect_the	0.5	0	2
mean_we	0.5	0	2
must_act	0.5	0	2
have_affirm	0.5	0	2
aggress_seek	0.5	0	2
suspect_the	0.5	0	2
who_benefit	0.5	0	4
be_still_at	0.5	0	2
it'_clear_that	0.5	0	2
must_look	0.5	0	2
but_i_guess	0.5	0	2
be_in_our	0.5	0	2
would_remain	0.5	0	2
think_a	0.5	0	2
present_themselv	0.5	0	2
nod	0.5	0	2
be_firmli_oppos	0.5	0	2
in_try_to	0.5	0	2
the_know-how	0.5	0	6
will_have_been	0.5	0	4
eight_to_four	0.5	0	2
have_no_doubt	0.5	0	2
could_be_realiz	0.5	0	2
it_be_certain	0.5	0	2
remain_as	0.5	0	2
think_what	0.5	0	2
have_prejudg	0.5	0	4
thi_attitud	0.5	0	2
bear_wit	0.5	0	2
time_be_right	0.5	0	2
confid_of	0.5	0	4
it'_easi	0.5	0	2
also_hold_true	0.5	0	2
the_onli_wai	0.5	0	6
regard_taiwan	0.5	0	2
should_be_allow	0.5	0	2
would_have_thought	0.5	0	2
doesn't_that	0.5	0	2
pleas_us_the	0.5	0	2
insist_that_the	0.5	0	2
held_the_view	0.5	0	2
there_be_deep	0.5	0	2
accus_the_govern	0.5	0	4
the_most_urgent	0.5	0	2
be_preced	0.5	0	4
have_someth	0.5	0	4
-_we	0.5	0	2
you_can_get	0.5	0	2
reinforc_the	0.5	0	2
no_matter_how	0.5	0	4
can_break	0.5	0	2
be_a_messag	0.5	0	4
even_if_the	0.5	0	2
will_bear	0.5	0	2
be_reflect_in	0.5	0	2
could_be_interpret	0.5	0	2
the_final_straw	0.5	0	4
can_becom	0.5	0	4
much_have_been	0.5	0	2
it_be_evid	0.5	0	2
indic_that_there	0.5	0	2
it'_clear	0.5	0	2
would_win	0.5	0	4
have_a_much	0.5	0	2
be_enter	0.5	0	2
thei_will_continu	0.5	0	2
will_be_forc	0.5	0	2
at_our	0.5	0	4
if_i_want	0.5	0	2
should_have_been	0.5	0	4
should_have_call	0.5	0	2
reli_upon	0.5	0	2
if_i_wasn't	0.5	0	2
quit_a_bit	0.5	0	2
should_serv_as	0.5	0	2
be_an_integr	0.5	0	4
be_an_import	0.5	0	16
be_believ_to	0.5	0	10
regard_as_a	0.5	0	4
have_come_a	0.5	0	2
in_ani_event	0.5	0	8
have_prejudg_the	0.5	0	4
much_have	0.5	0	2
must_first	0.5	0	2
be_perfectli	0.5	0	2
accus_that	0.5	0	4
reaffirm_the	0.5	0	2
until_such	0.5	0	4
who_benefit_from	0.5	0	4
attach_great	0.5	0	2
suit_the	0.5	0	4
thei_try	0.5	0	2
should_adopt	0.5	0	2
that_have_alwai	0.5	0	2
must_reduc_their	0.5	0	4
alleg_in	0.5	0	2
on_of_my	0.5	0	2
can_exploit	0.5	0	2
welfar_reform_be	0.5	0	2
for_spain	0.5	0	2
to_portrai	0.5	0	2
a_chapter	0.5	0	2
call_the_elect	0.5	0	4
the_call_to	0.5	0	2
must_make	0.5	0	2
yeah_i_have	0.5	0	2
anybodi_who	0.5	0	4
have_approv	0.5	0	2
be_nevertheless	0.5	0	2
regard_taiwan_an	0.5	0	2
the_human_and	0.5	0	2
the_deeper	0.5	0	2
for_continu	0.5	0	2
now_have_a	0.5	0	2
you_can_make	0.5	0	2
the_real_issu	0.5	0	2
be_inde_the	0.5	0	2
pleas_us	0.5	0	2
suggest_that_the	0.5	0	6
the_detail_of	0.5	0	2
have_concentr	0.5	0	2
think_it'_flaw	0.5	0	4
emphas_the	0.5	0	8
the_onli_person	0.5	0	2
describ_as_the	0.5	0	4
think_we'v	0.5	0	2
exactli_right	0.5	0	2
be_a_product	0.5	0	4
should_take	0.5	0	10
confirm_us	0.5	0	2
would_be_better	0.5	0	8
forc_him_to	0.5	0	4
underscor_the	0.5	0	8
make_our	0.5	0	2
you_can_help	0.5	0	2
agre_that_it	0.5	0	2
be_preced_by	0.5	0	4
see_in	0.5	0	4
stress_that	0.518518518518518	0	27
it_be_hard	0.545454545454545	0	11
it_be_import	0.545454545454545	0	11
have_not_onli	0.571428571428571	0	7
it_be_for	0.571428571428571	0	7
have_agre	0.588235294117647	0	17
stress_the	0.6	0	10
it_be_believ	0.6	0	5
believ_thei	0.625	0	8
be_agre	0.666666666666667	0	3
there_be_numer	0.666666666666667	0	3
be_bless	0.666666666666667	0	3
be_the_final	0.666666666666667	0	3
think_i'v	0.666666666666667	0	3
be_support_of	0.666666666666667	0	3
if_to	0.666666666666667	0	3
i_have_my	0.666666666666667	0	3
be_crucial	0.666666666666667	0	3
it_be_extrem	0.666666666666667	0	3
be_hole	0.666666666666667	0	3
make_itself	0.666666666666667	0	3
can_count	0.666666666666667	0	3
when_the_unit	0.666666666666667	0	3
becom_increasingli	0.666666666666667	0	3
pressur_from_the	0.666666666666667	0	3
alleg_against	0.666666666666667	0	3
stood_in	0.666666666666667	0	3
be_testimoni_of	0.666666666666667	0	3
there_be_consensu	0.666666666666667	0	3
will_be_judg	0.666666666666667	0	3
these_be_some	0.666666666666667	0	3
claim_of	0.666666666666667	0	3
by_do_so	0.666666666666667	0	3
consid_them	0.666666666666667	0	3
thought_have_been	0.666666666666667	0	3
believ_that_in	0.666666666666667	0	6
be_here_to	0.666666666666667	0	3
have_done_that	0.666666666666667	0	3
the_contribut	0.666666666666667	0	3
caus_an	0.666666666666667	0	3
be_justifi_in	0.666666666666667	0	3
onli_reason_for	0.666666666666667	0	3
thought_have	0.666666666666667	0	3
urg_everyon_to	0.666666666666667	0	3
it_be_quit	0.666666666666667	0	3
on_the_pretext	0.666666666666667	0	3
the_cia_be	0.666666666666667	0	3
view_at	0.666666666666667	0	3
the_obviou	0.666666666666667	0	3
have_a_moral	0.666666666666667	0	3
have_emerg_as	0.666666666666667	0	3
be_massiv_rig	0.666666666666667	0	3
hardli_have	0.666666666666667	0	3
should_be_brought	0.666666666666667	0	3
the_continent'	0.666666666666667	0	3
the_renew	0.666666666666667	0	3
forc_the_unit	0.666666666666667	0	3
the_quickest	0.666666666666667	0	3
repeatedli_said_that	0.666666666666667	0	3
should_therefor_be	0.666666666666667	0	3
be_testimoni	0.666666666666667	0	3
no_on_who	0.666666666666667	0	3
it_be_anoth	0.666666666666667	0	3
deepli_flaw	0.666666666666667	0	3
brought_on	0.666666666666667	0	3
either_you_be	0.666666666666667	0	3
can_count_on	0.666666666666667	0	3
proof_that_thei	0.666666666666667	0	3
be_massiv	0.666666666666667	0	3
accus_washington	0.666666666666667	0	6
must_be_heed	0.666666666666667	0	3
be_slight	0.666666666666667	0	3
be_compromis	0.666666666666667	0	3
caus_an_intern	0.666666666666667	0	3
and_in_line	0.666666666666667	0	3
firm_posit	0.666666666666667	0	3
be_pluck	0.666666666666667	0	3
there_be_just	0.666666666666667	0	3
if_it_becom	0.666666666666667	0	3
have_been_left	0.666666666666667	0	3
but_the_peopl	0.666666666666667	0	3
be_label	0.666666666666667	0	3
accus_washington_of	0.666666666666667	0	6
be_driven_by	0.666666666666667	0	3
the_extent_to	0.666666666666667	0	3
by_fail	0.666666666666667	0	3
by_fail_to	0.666666666666667	0	3
will_guarante_the	0.666666666666667	0	3
will_accept	0.666666666666667	0	6
todai_with	0.666666666666667	0	3
be_normal	0.666666666666667	0	3
have_deterior	0.666666666666667	0	3
accus_the_presid	0.666666666666667	0	3
be_a_challeng	0.666666666666667	0	3
should_be_suspend	0.666666666666667	0	3
urg_support	0.666666666666667	0	3
sign_on_to	0.666666666666667	0	3
believ_that_a	0.666666666666667	0	3
would_hurt	0.666666666666667	0	6
be_detain_by	0.666666666666667	0	3
becaus_i_don't	0.666666666666667	0	3
be_label_as	0.666666666666667	0	3
yet_he	0.666666666666667	0	3
urg_everyon	0.666666666666667	0	3
therefor_that	0.666666666666667	0	3
be_a_simpl	0.666666666666667	0	3
should_therefor	0.666666666666667	0	3
have_just_got	0.666666666666667	0	3
consid_chavez	0.666666666666667	0	3
be_the_reason	0.666666666666667	0	3
if_japan	0.666666666666667	0	3
final_and	0.666666666666667	0	3
come_to_goodwil	0.666666666666667	0	3
be_vote	0.666666666666667	0	3
tend_to_side	0.666666666666667	0	3
will_undoubtedli	0.666666666666667	0	3
would_have_enorm	0.666666666666667	0	6
it_import	0.666666666666667	0	3
should_be_view	0.666666666666667	0	3
alleg_that_the	0.666666666666667	0	3
have_learnt	0.666666666666667	0	3
charg_that_the	0.666666666666667	0	3
blame_it	0.666666666666667	0	3
resort_to_militari	0.666666666666667	0	3
must_show	0.666666666666667	0	3
load_against	0.666666666666667	0	3
should_be_at	0.666666666666667	0	3
be_of_vital	0.666666666666667	0	3
believ_that_under	0.666666666666667	0	3
be_the_true	0.666666666666667	0	3
thought_the	0.714285714285714	0	7
should_be_consid	0.714285714285714	0	7
the_know-how_be	0.75	0	4
thi_be_what	0.75	0	4
accus_them_of	0.75	0	4
accus_them	0.75	0	4
more_import	0.75	0	4
be_itself	0.75	0	4
have_actual	0.75	0	4
have_the_mean	0.75	0	4
claim_that_it	0.75	0	4
be_rel	0.8	0	5
convinc_of	0.8	0	5
will_guarante	0.8	0	5
true_thi	0.8	0	5
convinc_of_the	0.8	0	5
thought_the_elect	0.8	0	5
should_also	0.8	0	5
believ_thei_have	0.8	0	5
consid_them_hard-cor	1	0	1
but_if_we	1	0	2
when_you_give	1	0	1
regard_the_island	1	0	1
charg_mdc_secretari	1	0	2
onli_to_mislead	1	0	1
congeni_and	1	0	1
everyon_should_have	1	0	1
think_peopl_be	1	0	2
will_dig_for	1	0	2
be_export	1	0	2
be_a_crystal-clear	1	0	2
will_help_notonli	1	0	2
on_thing_be	1	0	2
will_dig	1	0	2
be_long-term	1	0	1
more_exactli_thei	1	0	1
stress_that_trade	1	0	1
be_self-destruct_caus	1	0	1
yeah_ninja_turtl	1	0	1
as_be_fear	1	0	2
insist_yesterdai	1	0	1
more_substanti	1	0	1
consid_them_terrorist	1	0	1
have_thwart	1	0	1
sai_that_all	1	0	1
be_zanu-pf'	1	0	1
russia_have_provid	1	0	1
for_later	1	0	2
must_also_accept	1	0	1
would_substanti_elimin	1	0	1
pretend_they'd_reach	1	0	1
will_onli_creat	1	0	1
clear_prioriti_with	1	0	1
be_plain	1	0	1
should_be_move	1	0	1
where_good_kid	1	0	1
stand_behind	1	0	2
even_harder_when	1	0	1
must_prepar_ourselv	1	0	2
will_help_the	1	0	1
even_without_a	1	0	1
simpli_condens_hi	1	0	1
of_cours_you	1	0	1
can_launch_ambassador	1	0	1
possibl_suicid	1	0	1
call_cuba_the	1	0	1
by_all_conserv	1	0	1
actual_reflect_israel'	1	0	1
be_produc_by	1	0	2
must_respect_it	1	0	2
be_vote_for	1	0	2
can_be_improv	1	0	2
demonstr_how	1	0	1
be_particularli_excit	1	0	1
be_alreadi_take	1	0	2
the_onli_mean	1	0	1
our_human	1	0	1
be_abundantli_clear	1	0	2
conclud_by	1	0	1
have_re-elect	1	0	2
chang_radic	1	0	2
just_chill_out	1	0	1
seem_almost	1	0	2
be_often_regard	1	0	1
can_onli_rise	1	0	2
alreadi_confirm_the	1	0	2
and_do_spectacularli	1	0	1
proof_foreign_can	1	0	1
the_sort	1	0	1
provid_a_bit	1	0	1
that_the_summer	1	0	1
the_press_matter	1	0	1
mean_custom	1	0	1
be_pretti_well-plan	1	0	1
be_their_onli	1	0	1
believ_dna-bas_comput	1	0	2
be_carefulli_written	1	0	1
stress_that_it	1	0	2
appar_presid	1	0	2
extrem_threaten	1	0	2
be_rel_prosper	1	0	2
must_respect	1	0	2
argu_that_it	1	0	1
worldwid_must	1	0	1
stood_a_good	1	0	1
have_just_ratifi	1	0	2
there_must_also	1	0	1
seem_at_a	1	0	2
rest_larg	1	0	1
final_and_most	1	0	2
be_blame_by	1	0	2
persuad_it	1	0	1
consid_benefici_for	1	0	2
about_the_onli	1	0	1
therefor_that_so-cal	1	0	2
furthermor_as_anyon	1	0	2
simpli_condens	1	0	1
assert_that_he	1	0	1
buttress_thi_long-stand	1	0	1
be_ultim_the	1	0	1
befor_predict_the	1	0	2
the_shallow_of	1	0	2
urg_support_to	1	0	2
what_be_also	1	0	2
align_themselv_with	1	0	2
if_these_special	1	0	1
think_there_should	1	0	1
goodwil_prepar_peopl	1	0	1
interpret_mbeki'	1	0	1
put_washington_firmli	1	0	2
whenev_you_do	1	0	1
it_know	1	0	1
thi_hasn't	1	0	1
commit_on_more	1	0	2
would_win_the	1	0	2
thi_possibl	1	0	2
should_avoid_inordin	1	0	2
believ_that_tension	1	0	1
consid_give_back	1	0	1
but_he_let	1	0	1
also_pretend_that	1	0	1
deepen_thi_import	1	0	2
would_think_that	1	0	1
be_shape	1	0	2
though_that	1	0	1
but_until	1	0	1
to_prove_that	1	0	2
thank_to_wider	1	0	1
cite_pretti	1	0	2
we_innov_telephon	1	0	1
should_be_look	1	0	1
have_becom_clearer	1	0	2
should_push_it	1	0	1
and_let_consolid	1	0	2
be_more_indic	1	0	1
must_prepar	1	0	2
more_exactli	1	0	1
make_a_mockeri	1	0	2
the_sort_of	1	0	1
i'd_sai	1	0	2
which_will_tend	1	0	2
the_kei_point	1	0	2
the_internet_allow	1	0	1
must_differenci_between	1	0	2
possibl_suicid_follow	1	0	1
can_be_abat	1	0	2
am_convinc_that	1	0	1
have_almost_certainli	1	0	1
violat_the_principl	1	0	2
agre_the_crisi	1	0	1
call_for_reflect	1	0	1
highlight_a_collect	1	0	2
everi_phrase_in	1	0	1
more_substanti_progress	1	0	1
as_thi_indic	1	0	1
insist_sundai_it	1	0	1
certainli_could	1	0	1
goodwil_help_peopl	1	0	1
be_of_fundament	1	0	2
evid_show_that	1	0	2
can_creat_troubl	1	0	1
have_declar_the	1	0	2
would_be_so	1	0	2
and_just_wasn't	1	0	1
propos_convert	1	0	1
insist_sundai	1	0	1
be_why_unisi	1	0	1
still_less	1	0	1
let_check_if	1	0	2
even_harder	1	0	1
gener_opinion_among	1	0	2
we_would_need	1	0	1
or_it_be	1	0	2
where_firearm_be	1	0	1
appear_larg_in	1	0	1
now_vanquish	1	0	1
should_be_an	1	0	4
the_idea_and	1	0	1
opinion_and_one-sid	1	0	2
shown_understand_of	1	0	1
contraven_us_econom	1	0	4
deliv_a_more	1	0	1
instrument_behind_the	1	0	2
broad_polit	1	0	2
long_march	1	0	1
normal_staff	1	0	2
show_how	1	0	2
be_a_most	1	0	2
have_someth_like	1	0	2
still_less_the	1	0	1
show_solidar_with	1	0	1
would_suffer	1	0	2
passag_wai_for	1	0	1
import_ammunit	1	0	2
be_over-burden	1	0	1
should_conduct	1	0	2
who_fear	1	0	1
thei_can_overcom	1	0	1
the_onli_abus	1	0	1
should_acknowledg_these	1	0	2
the_domin_role	1	0	2
sum_up_well	1	0	2
be_millimet	1	0	1
be_veri_similar	1	0	1
inde_it_be	1	0	2
consequ_it	1	0	2
should_also_be	1	0	2
todai_with_thi	1	0	2
would_be_hardest	1	0	1
you_alwai	1	0	1
consid_give	1	0	1
should_alwai_join	1	0	1
aris_and	1	0	1
made_such_charg	1	0	1
be_flaw	1	0	2
never_do_anyth	1	0	2
certainli_mr	1	0	1
appar_caus_by	1	0	1
be_obvious_afoot	1	0	1
mean_a_return	1	0	1
if_it_turn	1	0	2
the_polit_get	1	0	1
well_of_cours	1	0	1
again_stress	1	0	1
taken_togeth	1	0	1
if_thing_go	1	0	1
fulli_understand_that	1	0	1
but_the_defeat	1	0	1
could_fulli_enjoi	1	0	2
believ_mr	1	0	1
it'_a_rippl	1	0	1
the_failur_of	1	0	1
reject_him	1	0	2
be_almost_alwai	1	0	2
669-217_926	1	0	1
in_the_richest	1	0	1
deepen_thi	1	0	2
there_be_moment	1	0	1
thi_possibl_and	1	0	2
note_the_need	1	0	1
the_most_tell	1	0	2
sometim_need_an	1	0	1
your_support_help	1	0	1
have_left_venezuela	1	0	2
the_prioriti_now	1	0	1
on_company--wheth_it	1	0	1
mean_nestl_be	1	0	1
express_confid_that	1	0	1
should_benefit_from	1	0	1
seem_almost_secondari	1	0	2
should_insur	1	0	1
for_spain_it'	1	0	1
um-hum_yeah_see	1	0	1
669-217	1	0	1
it_industri_would	1	0	1
normal_staff_make	1	0	2
be_pure_china'	1	0	1
be_a_turn	1	0	2
recogn_their_right	1	0	2
thei_leav_pleasant	1	0	1
be_evenhand	1	0	2
conclud_by_stress	1	0	1
help_propag_those	1	0	1
long_march_start	1	0	1
perhap_the_intern	1	0	1
have_maintain_that	1	0	1
fulli_understand	1	0	1
inclin_and	1	0	1
while_you_think	1	0	1
estim_thei	1	0	1
some_industri_like	1	0	1
strong_view_among	1	0	1
describ_commun_and	1	0	2
all_inform	1	0	2
reject_him_as	1	0	2
the_challeng_will	1	0	2
the_criteria_set	1	0	1
alleg_right	1	0	2
teach_on_the	1	0	1
have_becom_remov	1	0	1
thi_in_turn	1	0	1
be_''legitim	1	0	1
hasn't_technolog	1	0	1
the_contrast_and	1	0	1
genuin_do	1	0	1
sandra_the_time	1	0	1
be_engulf_by	1	0	2
hungri_you_bet	1	0	1
it'_understand_if	1	0	1
be_stiffen_in	1	0	2
determin_the_suppli	1	0	1
can't_help_but	1	0	1
recogn_their	1	0	2
be_essenti_be	1	0	1
constitut_--_in	1	0	1
yet_few_of	1	0	1
have_forc	1	0	2
must_get	1	0	1
but_what_some	1	0	1
show_a_veri	1	0	2
that_angela	1	0	1
just_avoid	1	0	2
describ_commun	1	0	2
seem_to_underscor	1	0	1
be_millimet_awai	1	0	1
could_fulli	1	0	2
if_australia_then	1	0	1
regard_it_as	1	0	1
for_later_period	1	0	2
obvious_practic_pragmat	1	0	2
alleg_right_violat	1	0	2
would_be_neg	1	0	1
the_industrialis_countri	1	0	1
through_hi_iran	1	0	1
must_avoid_see	1	0	2
by_implement	1	0	2
the_main_jolt	1	0	2
thi_last_stat	1	0	1
hasn't_technolog_progress	1	0	1
must_go	1	0	2
should_draw_it	1	0	2
strong_percept_in	1	0	1
aris_and_declin	1	0	1
so_the_impact	1	0	1
pressur_will	1	0	2
believ_dna-bas	1	0	2
wouldn't_it_be	1	0	1
there'_an	1	0	1
which_nurtur_whole	1	0	1
show_thei	1	0	2
have_portrai	1	0	2
can't_got_a	1	0	1
be_the_fate	1	0	2
and_even_have	1	0	1
thei_try_everi	1	0	1
never_do	1	0	2
adopt_posit	1	0	2
now_contain_an	1	0	1
mean_steer_the	1	0	1
charg_that_mwanawasa	1	0	2
charg_that_their	1	0	1
be_a_pivot	1	0	1
be_drop_for	1	0	2
be_that_us	1	0	2
in_realiti_putin	1	0	1
call_detaine	1	0	1
suggest_tuesdai_that	1	0	1
have_been_out	1	0	1
be_evid_to	1	0	2
can_go_farther	1	0	1
the_import_point	1	0	1
would_onli_creat	1	0	1
stress_that_handl	1	0	1
will_act_the	1	0	1
would_of_cours	1	0	1
have_learnt_a	1	0	2
you_can_earn	1	0	1
blame_it_on	1	0	2
emphas_the_signific	1	0	2
argu_that_canada	1	0	1
fact_that_led	1	0	1
by_help	1	0	1
be_current_run	1	0	1
accus_mr_antar	1	0	1
be_plain_holdup	1	0	1
should_acknowledg	1	0	2
buttress_thi	1	0	1
interview_with_three	1	0	1
should_be_30	1	0	1
view_at_smolenskaya	1	0	2
talk_among	1	0	1
anoth_import_point	1	0	1
also_expos_the	1	0	2
can_partial_be	1	0	1
accus_the_judiciari	1	0	1
think_that_peopl	1	0	2
take_the_remark	1	0	1
have_thwart_the	1	0	1
seem_larg	1	0	1
emphat_impli	1	0	1
if_anyon_doubt	1	0	2
but_allow_a	1	0	1
must_address_the	1	0	1
thei_alon_be	1	0	1
believ_that_there	1	0	1
will_guarante_that	1	0	2
said_the_firm'	1	0	1
cooper_close	1	0	1
or_africa_must	1	0	2
see_the_detaine	1	0	1
consequ_it_have	1	0	2
be_hi_wise	1	0	2
believ_that_consult	1	0	2
that_be_most	1	0	1
should_forg	1	0	2
suspect_the_one-ton	1	0	1
they'r_look	1	0	1
if_ruler	1	0	2
as_for_her	1	0	1
don't_be_surpris	1	0	1
describ_by_leader	1	0	2
thi_spite_attitud	1	0	1
an_everydai	1	0	1
be_necessari_becaus	1	0	1
be_repeatedli	1	0	2
believ_there_should	1	0	1
onli_hint_at	1	0	1
would_underscor	1	0	1
becaus_it_believ	1	0	1
expect_the_nation'	1	0	1
for_instanc_he	1	0	1
need_more_studi	1	0	2
accus_the_other	1	0	1
consid_that_countri	1	0	1
foretel_that_the	1	0	1
be_anoth_arm	1	0	2
present_the_strongest-ev	1	0	2
have_escal_wildli	1	0	1
the_remark_featur	1	0	1
believ_their	1	0	2
with_a_vengeanc	1	0	1
be_nevertheless_a	1	0	1
now_contain	1	0	1
should_be_100	1	0	1
onli_becaus_the	1	0	2
have_deterior_with	1	0	2
if_peopl	1	0	1
although_al-qaida_member	1	0	2
strong_percept	1	0	1
must_ask_'opposit	1	0	1
stress_that_peopl	1	0	2
accus_that_arafat	1	0	1
constitut_the_characterist	1	0	2
onc_again_event	1	0	2
suspect_he_be	1	0	1
pressur_will_be	1	0	2
the_percept_be	1	0	1
a_robust	1	0	1
be_onli_intend	1	0	1
call_cuba	1	0	1
have_been_mire	1	0	1
onli_such_a	1	0	1
among_other_reason	1	0	1
again_stress_that	1	0	1
the_microsoft_trial	1	0	1
suggest_that_befor	1	0	2
be_markedli	1	0	1
deserv_to_be	1	0	1
gener_opinion	1	0	2
alleg_support_for	1	0	1
must_strike	1	0	2
hungri_you	1	0	1
came_to_dot	1	0	1
call_attent_to	1	0	1
it_seem_have	1	0	1
sinc_sharon_refus	1	0	1
strong_view	1	0	1
aol_have_benefit	1	0	1
to_be_accept	1	0	1
should_be_2	1	0	1
will_benefit_sharehold	1	0	1
would_lai_the	1	0	1
have_hurt	1	0	1
some_strang_thing	1	0	2
but_if_they'r	1	0	1
anyth_went	1	0	1
think_that_it'	1	0	1
be_strengthen_hi	1	0	1
be_not_profit	1	0	2
advis_the_15	1	0	1
will_reveal	1	0	1
target_kill	1	0	2
the_most_bizarr	1	0	1
have_alwai_act	1	0	2
be_markedli_differ	1	0	1
further_said_russia	1	0	1
will_undoubtedli_leav	1	0	2
would_place_iraq	1	0	2
estim_that_total	1	0	1
first_believ_the	1	0	1
bill_and_michael	1	0	1
should_be_in	1	0	4
a_brazen	1	0	2
there_be_area	1	0	1
got_a_boost	1	0	1
have_the_final	1	0	1
have_accus_mugab	1	0	2
congeni_and_inform	1	0	1
aris_howev_from	1	0	1
clearli_welcom_the	1	0	2
present_themselv_legitim	1	0	1
have_hurt_million	1	0	1
made_the_case	1	0	1
have_also_aggrav	1	0	2
the_shallow	1	0	2
enough_time_have	1	0	1
be_veri_slim	1	0	1
here'_a	1	0	1
would_bring_about	1	0	2
be_the_technolog	1	0	2
must_now_be	1	0	2
you_would_be	1	0	1
must_proce	1	0	1
will_presum	1	0	2
the_main_test	1	0	1
anoth_deep-root_fact	1	0	1
can_justifi	1	0	2
have_done_it	1	0	2
be_blame_thi	1	0	2
be_shape_in	1	0	2
will_need_full	1	0	1
need_to_rethink	1	0	2
appar_propos_to	1	0	2
it'_like_thei	1	0	1
resum_hi_solitari	1	0	2
easili_beaten	1	0	2
import_develop_on	1	0	2
alwai_follow	1	0	2
be_as_damag	1	0	1
you_join	1	0	1
will_hurt_the	1	0	2
will_help_renew	1	0	1
if_to_thi	1	0	2
would_put_an	1	0	1
a_hotb	1	0	1
must_deal	1	0	2
portrai_the_countri	1	0	2
be_inde_particularli	1	0	1
thought_thei_be	1	0	1
pleas_that_be	1	0	2
be_the_attribut	1	0	1
wish_to_emphas	1	0	1
have_greatli_improv	1	0	1
have_isol	1	0	1
made_it_realli	1	0	1
rather_than_take	1	0	2
make_life_better	1	0	1
express_understand_of	1	0	1
took_a_differ	1	0	1
they'r_becom	1	0	1
show_how_caprici	1	0	2
deem_it	1	0	3
will_onli_join	1	0	1
read_the_riot	1	0	1
put_washington	1	0	2
stress_that_taiwan	1	0	1
if_somebodi	1	0	1
appear_it	1	0	2
will_accept_it	1	0	2
doesn't_that_sound	1	0	1
be_all_classic	1	0	1
have_been_justifi	1	0	1
explain_why_the	1	0	2
should_benefit	1	0	1
consid_as_legitim	1	0	2
here'_a_chanc	1	0	1
seem_anxiou	1	0	1
without_even	1	0	1
made_the_investig	1	0	1
have_made_it	1	0	1
sandra_the	1	0	1
be_worth_note	1	0	1
thei_will_get	1	0	2
respect_people'	1	0	2
if_terrorist	1	0	1
worldwid_must_includ	1	0	1
